,sample1,sample2,_,utm_x,utm_y,unit,__,lithology,longitude,latitude,sampleno,unnamed: 0,unnamed: 2,age,unnamed: 4,unnamed: 5,lithology,unnamed: 7,87/86sr m,2σ,rb_ppm,sr_ppm,(rb/sr),10*(rb/sr),(87rb/86sr)c,87rb/86sr i,(86/87sr)°,unnamed: 17,source,mixing,unnamed: 20,87/86 sr chur°,εsr°,deltasrtoday,unnamed: 24,143/144 nd,2σ.1,sm_ppm,nd_ppm,(147sm/144nd),(147sm/144nd)c,âge.1,(143nd/144nd)°,unnamed: 33,143nd/144nd chur°,εnd°,unnamed: 36,sio2,al2o3,fe2o3,cao,mgo,na2o,k2o,cr2o3,tio2,mno,p2o5,sro,bao,loi,total,unnamed: 52,ag_ppm,as_ppm,ba_ppm,be_ppm,bi_ppm,cd_ppm,ce_ppm,co_ppm,cr_ppm,cs_ppm,cu_ppm,dy_ppm,er_ppm,eu_ppm,ga_ppm,gd_ppm,ge_ppm,hf_ppm,ho_ppm,la_ppm,lu_ppm,mo_ppm,nb_ppm,nb*10,nd.1,ni_ppm,pb_ppm,pr_ppm,rb.1,sb_ppm,sm.1,sn_ppm,sr.1,ta_ppm,tb_ppm,th_ppm,tl_ppm,tm_ppm,u_ppm,v_ppm,w_ppm,y_ppm,yb_ppm,zn_ppm,zr_ppm,na+k,k_ppm,p_ppm,ti_ppm,unnamed: 102,feo,unnamed: 104,mgo molar,feo molar,mg#,unnamed: 108,nb/ta,unnamed: 110,unnamed: 111,cs.1,rb.2,ba.1,th.1,u.1,nb.1,ta.1,k.1,la.1,ce.1,pb.1,pr.1,sr.2,p.1,nd.2,zr.1,hf.1,sm.2,eu.1,ti.1,gd.1,tb.1,dy.1,y.1,ho.1,er.1,tm.1,yb.1,lu.1,unnamed: 141,dy/yb,zr/sm,nb/la,sr/pb,la/sm,u/th,sr/y,sm/yb,u/pb,gd/yb,la/yb,unnamed: 153,unnamed: 154,unnamed: 155,unnamed: 156,unnamed: 157,unnamed: 158,unnamed: 159,unnamed: 160,unnamed: 161,unnamed: 162,unnamed: 163,unnamed: 164,unnamed: 165,unnamed: 166,unnamed: 167,unnamed: 168,unnamed: 169,unnamed: 170,unnamed: 171,unnamed: 172,unnamed: 173,unnamed: 174,unnamed: 175,unnamed: 176,unnamed: 177,unnamed: 178,unnamed: 179,unnamed: 180,unnamed: 181,unnamed: 182,unnamed: 183,unnamed: 184,unnamed: 185,unnamed: 186,unnamed: 187,unnamed: 188,unnamed: 189,unnamed: 190,unnamed: 191,unnamed: 192,unnamed: 193,unnamed: 194,unnamed: 195,unnamed: 196,unnamed: 197,unnamed: 198,unnamed: 199,unnamed: 200,unnamed: 201,unnamed: 202,unnamed: 203,unnamed: 204
51,09SD,11.b,19K,219325.0,8168992.0,Linga-SJK1,,Qz-diorite,-71.62980128680053,-16.54455758930734,09SD11.B,5,? 90 My,90.0,San José K1,sud,Qz-diorite,,0.711253,9.0,50.8,486.0,0.1045267489711934,10.45267489711934,0.2937997366315226,,0.7108772839051379,,,,,0.7043942418349269,92.03712474030068,131.80911680911845,,0.512586,7.0,4.7,23.3,0.2017167381974249,0.1219926899390558,90.0,0.5125141739663739,,0.5125221882999603,-0.15637047076966226,,64.7,15.75,4.73,3.93,1.59,4.43,2.0,<0.01,0.55,0.07,0.17,0.06,0.09,3.49,101.5,,<1,,715.0,,,,48.0,60.3,30,1.71,5,3.37,2.1,1.08,17.2,4.14,,4.6,0.73,22.8,0.32,<2,5.0,50.0,23.3,5,7.0,6.02,50.8,,4.7,2,486.0,0.4,0.58,8.85,0.6,0.31,2.24,122.0,275.0,20.1,2.01,49.0,171.0,6.43,16602.600000000002,741.9820000000001,3297.25,,4.256054000000001,,0.03945017864231838,0.05923856582134009,39.97434444699584,,12.5,,,81.42857142857142,84.66666666666667,108.33333333333334,111.32075471698113,110.34482758620689,7.598784194528875,10.810810810810812,69.17750000000001,35.18518518518518,28.65671641791045,46.66666666666667,23.7007874015748,24.422110552763822,8.244244444444446,18.64,16.285714285714285,16.254416961130744,11.576354679802956,7.012987012987013,2.7363070539419088,7.610294117647058,5.858585858585858,5.0,4.674418604651163,4.899328859060403,4.794520547945206,4.5588235294117645,4.5578231292517,4.7407407407407405,,1.0970149253731345,1.4068085106382977,0.2159654455287154,0.5233309404163675,3.0394011032308903,0.9912331969608416,5.224630615765395,2.539886773031395,2.3645320197044333,1.6697212467076383,7.719734660033168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,09SD,12,19K,217742.0,8167580.0,Linga-SJK1,,Gab-diorite,-71.64479584050933,-16.557120817022057,09SD12,1,Paléocène,90.0,San José K1,sud,Gab-diorite,,0.706853,13.0,32.0,574.0,0.05574912891986063,5.574912891986063,0.15662922591777004,,0.7066526998847656,,,,,0.7043942418349269,32.06241499015494,33.39957416607531,,0.51228,6.0,4.03,18.6,0.21666666666666667,0.13102445156666667,90.0,0.5122028563066461,,0.5125221882999603,-6.230598413182742,,52.9,18.75,9.42,9.73,4.77,2.63,1.06,0.01,1.12,0.16,0.22,0.07,0.04,0.7,101.5,,<1,,380.0,,,,35.5,66.1,50,2.15,73,3.43,2.05,1.21,21.3,3.95,,2.2,0.69,16.7,0.27,<2,4.1,41.0,18.6,21,9.0,4.63,32.0,,4.03,1,574.0,0.3,0.58,3.94,<0.5,0.28,0.69,312.0,190.0,18.2,1.76,103.0,71.0,3.69,8799.378,960.212,6714.4000000000015,,8.476116000000001,,0.11835053592695513,0.11797617125518471,50.07920490160299,,13.666666666666666,,,102.38095238095237,53.333333333333336,57.57575757575758,49.55974842767296,33.990147783251224,6.231003039513677,8.108108108108109,36.664075000000004,25.771604938271604,21.19402985074627,60.0,18.22834645669291,28.84422110552764,10.669022222222223,14.88,6.761904761904762,7.773851590106008,9.926108374384237,7.857142857142857,5.572116182572615,7.261029411764706,5.858585858585858,5.089020771513353,4.232558139534884,4.630872483221476,4.680365296803653,4.11764705882353,3.9909297052154193,4.0,,1.275146681953062,0.6812241521918941,0.24177784249130915,0.4807370184254607,2.596345311399075,0.6858418144082417,6.814843448009277,2.4871669278996866,0.566502463054187,1.8193829378342246,6.457544191919192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,09SD,131,19K,217944.0,8167678.0,Linga-SJK1,,Diorite,-71.64289246296165,-16.55625985468532,09SD131,18,Paléocène,89.8,San José K1,sud,Diorite,,0.71116,11.0,113.0,396.0,0.28535353535353536,28.535353535353536,0.8020532770555556,,0.7101366013834133,,,,,0.7043944770029462,81.51858891481734,94.5351312987941,,0.512096,7.0,3.59,16.1,0.2229813664596273,0.13483722483453414,89.8,0.5120167879185183,,0.5125224457348736,-9.866061878133214,,62.8,17.25,5.53,4.78,1.46,3.34,2.64,<0.01,0.74,0.07,0.23,0.05,0.08,1.31,100.5,,<1,,696.0,,,,30.8,60.5,10,4.68,56,3.44,2.05,1.32,20.0,3.6,,4.2,0.7,14.3,0.29,<2,7.6,76.0,16.1,8,12.0,4.05,113.0,,3.59,4,396.0,0.6,0.55,3.28,0.5,0.3,1.9,97.0,258.0,18.9,1.94,48.0,167.0,5.98,21915.432,1003.8580000000001,4436.3,,4.975894,,0.036224692338229454,0.06925777357124961,34.34190889063598,,12.666666666666666,,,222.85714285714283,188.33333333333334,105.45454545454545,41.257861635220124,93.59605911330048,11.550151975683889,16.216216216216218,91.3143,22.067901234567902,18.388059701492537,80.0,15.944881889763778,19.899497487437188,11.15397777777778,12.88,15.904761904761905,14.840989399293289,8.842364532019703,8.571428571428571,3.6815767634854772,6.617647058823529,5.555555555555555,5.103857566765578,4.395348837209302,4.697986577181208,4.680365296803653,4.411764705882352,4.399092970521542,4.296296296296296,,1.1602067973936185,1.798700092850511,0.5233915021149063,0.24874371859296485,2.4957013652463984,2.2685630181424967,4.527398899258197,2.0100426590828295,1.169950738916256,1.5043208004851425,5.016466208476518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,09SD,284,19K,214365.0,8164915.0,Linga-SJK1,,Diorite,-71.67674658014128,-16.58078196197557,09SD284,19,San José,88.0,San José K1,sud,Diorite,,0.707682,9.0,120.0,454.0,0.2643171806167401,26.431718061674008,0.7426698107312776,,0.7067533797233981,,,,,0.7043965934850652,33.45822878944471,80.94017094017136,,0.512448,7.0,5.23,24.8,0.21088709677419357,0.12753448068693551,88.0,0.5123745802304287,,0.5125247626339412,-2.9302467795055964,,56.7,17.45,7.88,6.08,3.26,3.4,2.87,<0.01,0.94,0.13,0.22,0.05,0.07,0.7,99.8,,<1,,622.0,,,,49.9,39.9,20,24.9,124,4.14,2.4,1.13,19.4,4.57,,3.8,0.83,23.7,0.35,2,7.2,72.0,24.8,20,26.0,6.27,120.0,,5.23,2,454.0,0.5,0.74,10.55,<0.5,0.35,2.26,183.0,98.0,24.2,2.34,90.0,139.0,6.27,23824.731,960.212,5635.3,,7.0904240000000005,,0.08088527193330686,0.09868919633660886,45.042746172428814,,14.4,,,1185.7142857142856,200.0,94.24242424242425,132.70440251572327,111.33004926108372,10.94224924012158,13.513513513513514,99.2697125,36.57407407407407,29.791044776119403,173.33333333333334,24.685039370078737,22.814070351758797,10.669022222222223,19.84,13.238095238095237,13.427561837455832,12.88177339901478,7.337662337662337,4.676597510373444,8.400735294117647,7.474747474747474,6.142433234421364,5.627906976744186,5.570469798657718,5.47945205479452,5.147058823529411,5.3061224489795915,5.185185185185184,,1.157612417256334,1.0276609305289992,0.29918048555269133,0.13161963664476228,2.839211104029459,0.8389325986972659,4.053739773246398,2.427718832891247,0.6422887457370214,1.5832154977375565,6.892806267806267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,09SD,147,19K,216015.0,8166977.0,Linga-SJK2,,Diorite,-71.66104024604117,-16.562360066391502,09SD147,17,Pal 67,90.0,San Jose K2,sud,Diorite,,0.706696,8.0,111.5,441.0,0.2528344671201814,25.283446712018144,0.7103366773655331,,0.7057876093883644,,,,,0.7043942418349269,19.781075293967554,66.89458689458804,,0.512449,7.0,7.41,36.1,0.20526315789473684,0.12413341961526315,90.0,0.5123759135619859,,0.5125221882999603,-2.854017666232833,,60.8,15.95,5.76,4.39,1.58,4.02,3.16,<0.01,1.01,0.14,0.31,0.05,0.1,0.8,98.1,,<1,,868.0,,,,69.6,76.0,<10,5.02,11,6.47,3.7,1.79,20.1,7.21,,6.5,1.26,33.0,0.5,<2,9.1,91.0,36.1,<5,81.0,8.98,111.5,,7.41,2,441.0,0.6,1.07,13.15,0.5,0.53,2.69,95.0,351.0,34.0,3.26,95.0,239.0,7.18,26232.108,1353.026,6054.950000000001,,5.182848,,0.039202064311234616,0.0721382957993486,35.20921278887471,,15.166666666666666,,,239.047619047619,185.83333333333334,131.51515151515153,165.40880503144655,132.51231527093594,13.829787234042552,16.216216216216218,109.30045,50.925925925925924,41.55223880597014,540.0,35.35433070866142,22.160804020100503,15.033622222222222,28.880000000000003,22.761904761904763,22.96819787985866,18.251231527093594,11.623376623376624,5.024854771784233,13.253676470588234,10.808080808080808,9.59940652818991,7.906976744186047,8.456375838926174,8.447488584474886,7.794117647058823,7.392290249433106,7.4074074074074066,,1.2985700242121934,1.247143499775079,0.2715667311411992,0.04103852596314908,2.790273404308492,0.8011200809155442,2.802689920189181,2.46895493970806,0.24539317642765915,1.792905313966077,6.889059304703476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,09SD,148,19K,215733.0,8166977.0,Linga-SJK2,,Diorite,-71.66368061785641,-16.562326311334637,09SD148,16,,90.0,San Jose K2,sud,Diorite,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,59.6,15.7,6.48,4.11,2.44,4.23,3.11,<0.01,1.03,0.16,0.3,0.05,0.1,2.3,99.6,,<1,,784.0,,,,63.4,65.2,<10,1.86,11,5.98,3.5,1.64,19.1,6.62,,5.5,1.19,29.3,0.47,<2,8.3,83.0,32.5,<5,34.0,8.25,117.5,,7.13,2,416.0,0.5,0.98,10.95,0.5,0.49,2.16,140.0,273.0,31.9,3.1,68.0,202.0,7.34,25817.043,1309.38,6174.85,,5.830704000000001,,0.06053989678443827,0.0811555827742672,42.72535508753203,,16.6,,,88.57142857142857,195.83333333333334,118.7878787878788,137.73584905660377,106.4039408866995,12.613981762917934,13.513513513513514,107.57101250000001,45.21604938271605,37.850746268656714,226.66666666666669,32.48031496062992,20.90452261306533,14.548666666666668,26.0,19.238095238095237,19.43462897526502,17.5615763546798,10.649350649350648,5.124356846473029,12.169117647058822,9.898989898989898,8.872403560830861,7.4186046511627906,7.9865771812080535,7.9908675799086755,7.205882352941176,7.029478458049887,6.962962962962962,,1.2621709581698095,1.0954651706404863,0.2789713372822806,0.09222583505764115,2.5747147334337614,0.772521762602065,2.8178510105385866,2.498275862068965,0.46942915097073307,1.7311551233396583,6.432347670250896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,09SD,275,19K,208137.0,8161795.0,Linga-SJK2,,Granite,-71.73546144733777,-16.60819567931415,09SD275,2,San José Pal,87.1,San Jose K2,sud,Granite,,0.708353,11.0,130.0,185.0,0.7027027027027027,70.27027027027027,1.9745624037135137,,0.7059093108375382,,,,,0.7043976517058385,21.46030907455465,54.691270404543246,,0.512505,6.0,1.99,11.0,0.1809090909090909,0.10940669316772728,87.1,0.5124426604740729,,0.512525921073247,-1.6245148928217823,,74.7,14.1,1.08,1.67,0.29,3.58,4.25,<0.01,0.18,0.03,0.04,0.02,0.13,0.8,101.0,,<1,,1085.0,,,,33.2,111.5,<10,4.19,<5,1.7,1.2,0.5,14.0,1.85,,3.4,0.37,19.6,0.22,<2,4.8,48.0,11.0,<5,29.0,3.34,130.0,,1.99,1,185.0,0.5,0.3,23.8,0.5,0.19,4.8,10.0,606.0,10.9,1.39,28.0,108.0,7.83,35280.525,174.584,1079.1000000000001,,0.9717840000000001,,0.007195315601429137,0.013525930462377864,34.72433838810937,,9.6,,,199.52380952380952,216.66666666666669,164.3939393939394,299.37106918238993,236.45320197044333,7.29483282674772,13.513513513513514,147.00218750000002,30.246913580246915,19.82089552238806,193.33333333333334,13.149606299212598,9.296482412060302,1.9398222222222223,8.8,10.285714285714286,12.014134275618375,4.901477832512315,3.2467532467532467,0.8955186721991703,3.400735294117647,3.03030303030303,2.522255192878338,2.5348837209302326,2.4832214765100673,2.73972602739726,2.7941176470588234,3.151927437641723,3.259259259259259,,0.8002262878124801,2.098492462311558,0.24117610570063888,0.04808525385548432,6.170978348532788,0.7898331746491699,3.667419667143055,1.555073182833044,1.2230338032953965,1.0789383199322897,9.596322941646685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,09SD,276,19K,209415.0,8163033.0,Linga-SJK2,,Granite,-71.72333575435471,-16.597174249080112,09SD276,1,San José Pal ,87.1,San Jose K2,sud,Granite,,0.70914,11.0,172.0,171.0,1.0058479532163742,100.58479532163742,2.826606973473684,,0.705641833107616,,,,,0.7043976517058385,17.663054366585662,65.86231369765771,,0.51251,3.0,2.89,15.9,0.1817610062893082,0.10992202881446543,87.1,0.5124473668377425,,0.512525921073247,-1.5326880509769492,,72.6,13.35,1.76,1.43,0.39,3.51,4.3,<0.01,0.2,0.05,0.08,0.02,0.13,1.1,98.9,,<1,,1055.0,,,,45.3,38.7,<10,6.77,<5,2.47,1.73,0.54,14.1,2.65,,3.6,0.55,26.6,0.29,2,4.8,48.0,15.9,<5,35.0,4.76,172.0,,2.89,2,171.0,0.5,0.43,22.7,0.6,0.27,3.88,20.0,211.0,16.6,1.93,37.0,119.0,7.81,35695.590000000004,349.168,1199.0,,1.5836480000000002,,0.009676458912266773,0.022042257049800965,30.50709531823042,,9.6,,,322.38095238095235,286.6666666666667,159.84848484848484,285.5345911949685,191.13300492610836,7.29483282674772,13.513513513513514,148.731625,41.04938271604939,27.044776119402982,233.33333333333334,18.74015748031496,8.592964824120603,3.8796444444444447,12.72,11.333333333333334,12.720848056537104,7.1182266009852215,3.5064935064935066,0.9950207468879668,4.8713235294117645,4.343434343434343,3.664688427299703,3.8604651162790704,3.6912751677852356,3.949771689497717,3.9705882352941178,4.37641723356009,4.296296296296296,,0.8373718116265125,1.5921568627450982,0.17770870946362863,0.036826992103374014,5.766799094365416,0.6693865150495866,2.2258884785372643,1.6264963373235664,0.8191414496833215,1.1130848064614447,9.379677605066208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,09SD,277,19K,209403.0,8163062.0,Linga-SJK2,,Granite,-71.72344443523838,-16.596910917411382,09SD277,3,Pal 65,87.1,San Jose K2,sud,Granite,,0.712291,8.0,198.0,105.5,1.8767772511848342,187.6777251184834,5.275714945871091,,0.7057618533834042,,,,,0.7043976517058385,19.366925404451507,110.58907026259668,,0.512533,6.0,3.11,16.4,0.18963414634146342,0.11468402713518291,87.1,0.5124676534688509,,0.512525921073247,-1.1368713659221097,,76.5,13.0,1.52,0.89,0.26,3.13,5.05,<0.01,0.17,0.04,0.05,0.01,0.12,0.6,101.5,,<1,,974.0,,,,47.6,42.1,<10,5.79,12,2.85,1.86,0.36,13.1,2.88,,3.5,0.6,26.4,0.32,<2,6.1,61.0,16.4,5,42.0,4.93,198.0,,3.11,2,105.5,0.8,0.49,27.1,0.9,0.3,4.55,14.0,223.0,18.4,2.12,39.0,103.0,8.18,41921.565,218.23000000000002,1019.1500000000002,,1.367696,,0.0064509726081778485,0.019036494724828105,25.310371265582436,,7.624999999999999,,,275.7142857142857,330.0,147.5757575757576,340.8805031446541,224.13793103448273,9.270516717325227,21.621621621621625,174.6731875,40.74074074074074,28.417910447761194,280.0,19.409448818897637,5.301507537688442,2.424777777777778,13.12,9.80952380952381,12.36749116607774,7.660098522167487,2.3376623376623376,0.8457676348547719,5.294117647058823,4.949494949494949,4.228486646884273,4.27906976744186,4.026845637583893,4.2465753424657535,4.411764705882352,4.807256235827665,4.7407407407407405,,0.879605005318851,1.2806002143622726,0.22754904669798284,0.018933955491744436,5.318566154579017,0.6575264028502353,1.2389392615250165,1.5934450227716328,0.8004926108374383,1.1012763596004438,8.474842767295597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,09SD,285,19K,214568.0,8165281.0,Linga-SJK2,,Diorite,-71.67480004052445,-16.577501425133768,09SD285,20,San Jose Pal,88.0,SanJose K2,sud,Diorite,,0.70585,8.0,67.7,675.0,0.1002962962962963,10.02962962962963,0.28175813312370374,,0.7054976949625048,,,,,0.7043965934850652,15.63183989848449,54.84330484330613,,0.512452,6.0,3.25,14.6,0.2226027397260274,0.13461967216438359,88.0,0.5123745013874144,,0.5125247626339412,-2.9317851054577737,,58.3,18.1,6.26,5.86,2.69,3.72,2.13,<0.01,0.72,0.07,0.21,0.08,0.07,2.2,100.5,,<1,,641.0,,,,26.8,60.8,10,1.63,5,2.26,1.25,0.95,20.3,2.78,,2.9,0.44,12.6,0.18,<2,3.6,36.0,14.6,12,11.0,3.5,67.7,,3.25,1,675.0,0.3,0.43,4.37,<0.5,0.18,1.1,149.0,287.0,13.1,1.18,48.0,96.0,5.85,17681.769,916.566,4316.400000000001,,5.632748,,0.06674275506153235,0.07840030064304206,45.98411872861572,,12.0,,,77.6190476190476,112.83333333333334,97.12121212121212,54.9685534591195,54.1871921182266,5.47112462006079,8.108108108108109,73.6740375,19.444444444444443,16.0,73.33333333333334,13.779527559055119,33.91959798994975,10.184066666666666,11.68,9.142857142857142,10.247349823321555,8.004926108374384,6.1688311688311686,3.582074688796681,5.110294117647058,4.343434343434343,3.353115727002967,3.046511627906977,2.953020134228188,2.853881278538813,2.6470588235294117,2.675736961451247,2.6666666666666665,,1.2531559623799224,1.142153846153846,0.28137212331741207,0.4625399725902238,2.429059829059829,0.985785302837303,11.133913844029307,2.9916715371127998,0.7389162561576353,1.9098641575274173,7.266949152542372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nb,Pb,Sr,Zr,Hf,Ti,Y,,,La,Sm,Gd,Yb,,,,,,,,,,,
61,09SD,327,19K,217259.0,8166296.0,Linga-SJK2,,Gab-diorite,-71.64947670241622,-16.56865814721813,09SD327,8,Caldera J?,87.1,San Jose K2,sud,Gab-diorite,,0.706024,8.0,48.5,623.0,0.07784911717495988,7.784911717495987,0.21870199424751202,,0.7057533376536764,,,,,0.7043976517058385,19.246031620845372,57.321937321936915,,0.512441,6.0,5.31,25.0,0.21239999999999998,0.12844919861315998,87.1,0.5123678101254558,,0.512525921073247,-3.0849356352569135,,55.0,17.1,8.04,6.51,2.82,3.81,1.37,<0.01,1.1,0.19,0.31,0.07,0.06,1.08,97.5,,1,,579.0,,,,46.9,68.4,<10,3.07,15,4.08,2.39,1.71,22.1,4.6,,3.7,0.82,23.1,0.35,<2,5.7,57.0,25.0,<5,51.0,6.09,48.5,,5.31,1,623.0,0.4,0.73,6.66,<0.5,0.34,1.67,193.0,287.0,22.9,2.28,139.0,138.0,5.18,11372.781000000003,1353.026,6594.5,,7.234392,,0.06996824136562127,0.10069303788659076,40.99831061398444,,14.25,,,146.19047619047618,80.83333333333334,87.72727272727273,83.77358490566037,82.26600985221674,8.662613981762918,10.810810810810812,47.38658750000001,35.64814814814815,28.0,340.0,23.976377952755904,31.306532663316585,15.033622222222222,20.0,13.142857142857142,13.074204946996469,13.078817733990146,11.103896103896103,5.4726141078838175,8.455882352941176,7.373737373737373,6.053412462908011,5.325581395348837,5.503355704697986,5.456621004566211,5.0,5.170068027210884,5.185185185185184,,1.1708574105887866,1.0048964218455745,0.24300319741049223,0.09207803724504877,2.7256399525702735,0.9820041716593441,5.8785192337232015,2.5297186932849365,0.24195885250651983,1.635545665634675,6.895102339181288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,09SD,279,19K,210020.0,8163684.0,Linga-SJP,,Qz-diorite,-71.71758773750356,-16.59137007666075,09SD279,7,San José Pal,67.0,San Jose Pal,sud,Qz-diorite,,0.708327,14.0,287.0,244.0,1.1762295081967213,117.62295081967213,3.3051425238799186,0.7051809910836431,0.7051809910836431,,0.705369,,,0.7044212817796803,10.784871547937502,90.12820512820596,,0.512516,7.0,6.68,34.6,0.1930635838150289,0.11675755737895953,67.0,0.5124648279630448,,0.5125517911078732,-1.696670391891919,,64.7,14.65,4.79,3.09,1.4,2.85,5.26,<0.01,0.73,0.07,0.17,0.03,0.07,-0.1,97.7,,<1,,649.0,,,,80.4,77.9,10,26.4,76,4.87,2.97,0.95,17.3,5.8,,10.6,1.0,39.8,0.45,2,10.4,104.0,34.6,10,31.0,9.36,287.0,,6.68,3,244.0,0.9,0.9,51.1,0.5,0.44,12.6,101.0,363.0,29.7,3.03,57.0,356.0,8.11,43664.838,741.9820000000001,4376.35,,4.310042,,0.03473600635172687,0.059990006402583305,36.66997622059874,,11.555555555555555,,,1257.142857142857,478.33333333333337,98.33333333333334,642.7672955974842,620.6896551724137,15.80547112462006,24.324324324324326,181.93682500000003,61.419753086419746,48.0,206.66666666666669,36.8503937007874,12.261306532663317,8.244244444444446,27.68,33.904761904761905,37.45583038869258,16.45320197044335,6.1688311688311686,3.6318257261410793,10.661764705882351,9.09090909090909,7.225519287833827,6.906976744186046,6.7114093959731544,6.780821917808219,6.470588235294117,6.870748299319727,6.666666666666666,,1.0516349854570026,2.060678642714571,0.2573353087626583,0.05932890257740314,3.7329969690249127,0.965652203252581,1.775205996311524,2.3946739501536363,3.0033370411568403,,8.93931059772644,-0.9141562593455086,-0.512251140757221,8.383970322621915,-0.15546666666666667,1.1554666666666666,116,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,09SD,280,19K,210651.0,8163834.0,Linga-SJP,,Diorite,-71.7116600436231,-16.590092760428302,09SD280,21,San José Pal,67.0,San José Pal,sud,Diorite,,0.706963,9.0,219.0,325.0,0.6738461538461539,67.38461538461539,1.8932161547233848,0.7051609370449783,0.7051609370449783,,0.705369,,,0.7044212817796803,10.500183404869023,70.69800569800665,,0.51253,6.0,6.92,34.3,0.20174927113702626,0.12201073918250732,67.0,0.5124765256194587,,0.5125517911078732,-1.4684465008274472,,62.0,15.9,6.07,4.17,2.02,3.13,4.76,<0.01,0.98,0.11,0.23,0.04,0.1,1.1,100.5,,<1,,851.0,,,,72.7,69.9,10,15.6,133,4.95,2.87,1.09,18.5,5.89,,9.7,0.97,34.6,0.41,3,11.1,111.0,34.3,12,28.0,8.89,219.0,,6.92,3,325.0,0.8,0.9,28.1,<0.5,0.42,7.37,133.0,301.0,29.4,2.85,79.0,342.0,7.89,39514.188,1003.8580000000001,5875.1,,5.461786000000001,,0.0501190948789202,0.07602073880243856,39.73296413686877,,13.874999999999998,,,742.8571428571428,365.0,128.93939393939394,353.45911949685535,363.0541871921182,16.8693009118541,21.621621621621625,164.64245,53.39506172839506,43.40298507462687,186.66666666666669,35.0,16.331658291457288,11.15397777777778,27.439999999999998,32.57142857142857,34.275618374558306,17.044334975369456,7.077922077922079,4.875601659751037,10.82720588235294,9.09090909090909,7.344213649851632,6.837209302325581,6.510067114093959,6.552511415525115,6.1764705882352935,6.462585034013606,6.0740740740740735,,1.1364204279244103,1.9109826589595378,0.31593372806015774,0.08749102656137832,3.1327160493827164,1.027146187963466,2.388643899770964,2.6373865698729575,1.9449331456720615,,8.262183235867447,-1.3044562028972246,-0.3165206529503647,8.678478360144096,-0.15386666666666665,1.1538666666666668,30,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,09SD,286,19K,214522.0,8165239.0,Linga-SJP,,Qz-diorite,-71.67523601170728,-16.577875148381,09SD286,6,San Jose Pal,67.0,San Jose Pal,sud,Qz-diorite,,0.707516,7.0,234.0,268.0,0.8731343283582089,87.31343283582089,2.4532640789373135,0.7051808539024409,0.7051808539024409,,0.705369,,,0.7044212817796803,10.782924116681247,78.5754985754994,,0.512489,6.0,6.15,32.0,0.1921875,0.11622698829890625,67.0,0.5124380604987469,,0.5125517911078732,-2.2189096028812916,,63.8,15.2,4.88,3.38,1.62,2.98,4.63,<0.01,0.68,0.08,0.14,0.03,0.08,0.7,98.2,,<1,,690.0,,,,71.3,74.7,10,28.8,126,4.5,2.69,0.83,16.8,5.24,,9.0,0.88,33.8,0.38,5,9.3,93.0,32.0,6,34.0,8.59,234.0,,6.15,3,268.0,0.7,0.79,28.3,<0.5,0.38,6.6,95.0,354.0,26.7,2.7,62.0,313.0,7.609999999999999,38435.019,611.0440000000001,4076.600000000001,,4.391024,,0.04019452163556967,0.06111716727444812,39.674120595570486,,13.285714285714288,,,1371.4285714285713,390.0,104.54545454545455,355.9748427672956,325.12315270935954,14.133738601823708,18.91891891891892,160.1459125,52.16049382716049,42.56716417910447,226.66666666666669,33.818897637795274,13.467336683417086,6.789377777777779,25.6,29.80952380952381,31.80212014134276,15.147783251231527,5.3896103896103895,3.3830705394190876,9.632352941176471,7.97979797979798,6.6765578635014835,6.209302325581396,5.906040268456376,6.141552511415525,5.588235294117647,6.122448979591837,5.62962962962963,,1.0905044510385755,1.9679132791327913,0.2709663495260877,0.0594147206621342,3.443440730703603,0.9133318247489075,2.1688969190521896,2.4741379310344827,1.4343668501883509,,8.519547325102879,-1.1275160348504418,-0.39132060072200786,8.31301858664963,-0.159,1.159,,0.060000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
